shoes_name,release_date,retail_price,last_sale,volality,shoe_size,avg_size_price,number_of_sales,avg_sale_price,min_12_month_trade_rage,max_12_month_trade_rage,min_all_trade_range,max_all_trade_range
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,10,152,36,142,62,275,38,122
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,14,117.625,36,142,62,275,38,122
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,11.5,153.125,36,142,62,275,38,122
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,13,143.125,36,142,62,275,38,122
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,6.5,120,36,142,62,275,38,122
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,7.5,118,36,142,62,275,38,122
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,10.5,160.8333333,36,142,62,275,38,122
adidas Ultra Boost 4.0 Power Red Core Black,12/02/2018,180,109,53,16,150,36,142,62,275,38,122
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,10.5,247.4444444,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,9,236,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,9.5,268.8333333,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,11,271.6666667,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,10,287,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,11.5,203,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,8.5,349.75,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,8,331,34,276,48,690,99,263
adidas Continental 80 END German Engineering White,3/27/2021,235,247,45,7,350,34,276,48,690,99,263
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,10,143.2307692,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,9.5,147.6666667,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,11.5,163,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,9,121,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,8,165,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,8.5,139,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,10.5,163.5,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,11,126.1428571,33,140,90,226,89,150
adidas Terrex Free Hiker Parely Grey,03/03/2020,200,162,25,12,150,33,140,90,226,89,150
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,10,97,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,9,114.25,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,10.5,115.75,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,11,126.5,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,8,98.5,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,12,123.4,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,9.5,174,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,13,137.5,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,11.5,134,32,123,90,253,74,124
adidas Ultra Boost 21 Black Solar,1/28/2021,180,135,25,7,115,32,123,90,253,74,124
adidas NMD R1 Triple Red,06/06/2021,140,157,15,8,117,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,12,131,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,10.5,102,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,12.5,163,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,9,95,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,10,96.6,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,11,113,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,9.5,116.3333333,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,7.5,129.5,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,7,136.6666667,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,8.5,97.5,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,13,132,30,117,80,195,98,132
adidas NMD R1 Triple Red,06/06/2021,140,157,15,6.5,171,30,117,80,195,98,132
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,11,200.6153846,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,10.5,176.5714286,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,12,181.1111111,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,9.5,164.4285714,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,9,136.6923077,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,13,150.6666667,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,7.5,181,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,10,168.9,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,11.5,156.4285714,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,8.5,169.875,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,12.5,250,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,6.5,180,30,172,85,299,239,359
adidas Ultra Boost 3.0 Silver Pack,2/16/2017,200,408,20,8,159,30,172,85,299,239,359
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,12,181.1,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,10.5,194,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,11,204.5714286,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,8,190.5,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,10,179.2,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,9,203.8333333,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,12.5,150,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,11.5,190,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,14,200,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,7,234,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,8.5,165,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,9.5,164,25,199,125,271,163,237
adidas Torsion Artillery Mid Kid Cudi x Bill & Ted,11/12/2020,150,273,19,13,199,25,199,125,271,163,237
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,9,80,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,9.5,111.6666667,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,8,106.6666667,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,12,135,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,13,122.5,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,10,120,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,8.5,120,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,11.5,130,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,10.5,124.2,27,120,65,184,43,87
adidas Ultra Boost 21 Nebraska,8/26/2021,180,89,35,11,184,27,120,65,184,43,87
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,10.5,213.3333333,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,8.5,248.3333333,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,7.5,160,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,11.5,214,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,12,291.6666667,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,11,260,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,9,235,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,10,201.6666667,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,8,200,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,6,323,24,232,120,342,183,297
adidas Savage Beyonce Ivy Park Halls of Ivy,12/15/2021,180,327,24,7,220,24,232,120,342,183,297
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,7W,86.75,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,7.5W,63.25,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,6W,63.33333333,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,11W,80,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,5.5W,79,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,8W,64.66666667,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,9W,74.66666667,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,5W,68.66666667,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,10W,64,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,8.5W,59,22,66,25,132,52,85
adidas Superstar Bold Girls Are Awesome (W),4/22/2020,110,93,24,6.5W,75,22,66,25,132,52,85
adidas Dame 7 EXTPLY Monsters Inc. Sulley (GS),9/25/2021,95,139,9,4.5Y,107,22,114,46,171,93,111
adidas Dame 7 EXTPLY Monsters Inc. Sulley (GS),9/25/2021,95,139,9,6.5Y,110.4444444,22,114,46,171,93,111
adidas Dame 7 EXTPLY Monsters Inc. Sulley (GS),9/25/2021,95,139,9,5.5Y,99,22,114,46,171,93,111
adidas Dame 7 EXTPLY Monsters Inc. Sulley (GS),9/25/2021,95,139,9,7Y,146.3333333,22,114,46,171,93,111
adidas Dame 7 EXTPLY Monsters Inc. Sulley (GS),9/25/2021,95,139,9,4Y,127,22,114,46,171,93,111
adidas Dame 7 EXTPLY Monsters Inc. Sulley (GS),9/25/2021,95,139,9,6Y,100,22,114,46,171,93,111
adidas Dame 7 EXTPLY Monsters Inc. Sulley (GS),9/25/2021,95,139,9,5Y,116,22,114,46,171,93,111
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,10.5,222,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,10,191.5,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,9,189.8181818,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,8,222.5,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,11,180.4285714,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,9.5,215.4615385,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,7.5,203.8571429,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,12,213,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,8.5,227.75,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,7,154.5,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,11.5,216.5,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,13,211.5,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,6.5,144.5,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,5,105,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,12.5,177,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,13.5,151,22,235,66,344,218,374
adidas Blackburn Spzl Collegiate Green,10/11/2019,120,403,26,5.5,109,22,235,66,344,218,374
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,6,99,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,9,84.25,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,11,111,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,12,100,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,10.5,90.66666667,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,14,127,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,10,63,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,9.5,100,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,8,150,21,102,46,161,72,126
adidas NMD R1 Grey Four (2021),06/01/2021,140,135,27,5,156,21,102,46,161,72,126
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,6,113.6521739,16,120,81,160,105,147
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,7,128.1363636,16,120,81,160,105,147
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,5,114,16,120,81,160,105,147
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,8,126.75,16,120,81,160,105,147
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,11,108.4,16,120,81,160,105,147
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,9,120.3333333,16,120,81,160,105,147
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,10,99.33333333,16,120,81,160,105,147
adidas Ultra Boost 19 True Pink (W),01/04/2019,180,172,17,8.5,110,16,120,81,160,105,147
adidas ZX 2K 4D Grey Four Solar Orange,10/21/2020,200,81,103,8.5,99.5,14,127,53,236,NaN,NaN
adidas ZX 2K 4D Grey Four Solar Orange,10/21/2020,200,81,103,9,98.75,14,127,53,236,NaN,NaN
adidas ZX 2K 4D Grey Four Solar Orange,10/21/2020,200,81,103,9.5,125.8,14,127,53,236,NaN,NaN
adidas ZX 2K 4D Grey Four Solar Orange,10/21/2020,200,81,103,10,175.6666667,14,127,53,236,NaN,NaN
adidas ZX 2K 4D Grey Four Solar Orange,10/21/2020,200,81,103,10.5,236,14,127,53,236,NaN,NaN
adidas ZX 2K 4D Grey Four Solar Orange,10/21/2020,200,81,103,12,322,14,127,53,236,NaN,NaN
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,7,155,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,7.5,90,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,9.5,115.6666667,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,13,165,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,11.5,75,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,9,156,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,14,100,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,8,100,12,120,75,175,103,167
adidas Forum Low Cloud White Red,9/13/2021,90,184,23,11,102,12,120,75,175,103,167
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,11,195.2941176,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,9,161.7142857,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,8.5,196.7692308,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,10.5,158,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,10,199.625,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,12,233.7272727,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,8,261.0909091,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,7.5,254.75,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,9.5,186.3846154,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,13,200,10,119,58,221,109,211
adidas NMD R1 Footlocker Europe,3/17/2016,160,218,32,7,250.6,10,119,58,221,109,211
adidas Ultra Boost 21 Carbon Solar Red,06/01/2021,180,101,30,11,77.5,11,96,70,141,52,97
adidas Ultra Boost 21 Carbon Solar Red,06/01/2021,180,101,30,8,113.5,11,96,70,141,52,97
adidas Ultra Boost 21 Carbon Solar Red,06/01/2021,180,101,30,9.5,125,11,96,70,141,52,97
adidas Ultra Boost 21 Carbon Solar Red,06/01/2021,180,101,30,9,91.5,11,96,70,141,52,97
adidas Ultra Boost 21 Carbon Solar Red,06/01/2021,180,101,30,8.5,76,11,96,70,141,52,97
adidas Ultra Boost 21 Carbon Solar Red,06/01/2021,180,101,30,12.5,141,11,96,70,141,52,97
adidas Continental 80 Black Scarlet Red,1/31/2019,100,82,36,11,68.33333333,10,95,60,119,39,81
adidas Continental 80 Black Scarlet Red,1/31/2019,100,82,36,9,98,10,95,60,119,39,81
adidas Continental 80 Black Scarlet Red,1/31/2019,100,82,36,8.5,100.6666667,10,95,60,119,39,81
adidas Continental 80 Black Scarlet Red,1/31/2019,100,82,36,5,117,10,95,60,119,39,81
adidas Continental 80 Black Scarlet Red,1/31/2019,100,82,36,10,114,10,95,60,119,39,81
adidas NMD XR1 Core Black,9/17/2016,140,137,53,10,158.9230769,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,11,216.375,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,9.5,186.5294118,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,12,223.75,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,11.5,197.5714286,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,5,202.75,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,8.5,159,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,7.5,227.3333333,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,13,240,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,10.5,166.7368421,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,8,164.5,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,12.5,271.6666667,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,9,178.4,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,7,130,9,196,100,298,47,153
adidas NMD XR1 Core Black,9/17/2016,140,137,53,6.5,212.5,9,196,100,298,47,153
adidas NMD R1 Pulse Yellow (W),6/14/2021,140,161,30,6W,118,8,135,100,195,82,154
adidas NMD R1 Pulse Yellow (W),6/14/2021,140,161,30,8W,111.25,8,135,100,195,82,154
adidas NMD R1 Pulse Yellow (W),6/14/2021,140,161,30,9W,162,8,135,100,195,82,154
adidas NMD R1 Pulse Yellow (W),6/14/2021,140,161,30,8.5W,195,8,135,100,195,82,154
adidas NMD R1 Spectoo NASA Cloud White (W),12/06/2020,150,153,15,7.5W,115.6666667,8,105,75,137,96,129
adidas NMD R1 Spectoo NASA Cloud White (W),12/06/2020,150,153,15,7W,100.5,8,105,75,137,96,129
adidas NMD R1 Spectoo NASA Cloud White (W),12/06/2020,150,153,15,8.5W,75,8,105,75,137,96,129
adidas NMD R1 Spectoo NASA Cloud White (W),12/06/2020,150,153,15,8W,108,8,105,75,137,96,129
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,9,97.33333333,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,8.5,171,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,10,80.16666667,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,7,124.75,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,13,79.66666667,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,7.5,120,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,9.5,93,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,12,42,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,8,67.5,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,6.5,109,7,140,109,171,145,198
adidas ZX930 EQT Micropacer,2/23/2019,170,233,16,10.5,65,7,140,109,171,145,198
adidas NMD R1 V2 Crackled Black Carbon,9/19/2021,140,184,16,7.5,135,6,163,135,195,113,157
adidas NMD R1 V2 Crackled Black Carbon,9/19/2021,140,184,16,8,160,6,163,135,195,113,157
adidas NMD R1 V2 Crackled Black Carbon,9/19/2021,140,184,16,7,140,6,163,135,195,113,157
adidas NMD R1 V2 Crackled Black Carbon,9/19/2021,140,184,16,12,185,6,163,135,195,113,157
adidas NMD R1 V2 Crackled Black Carbon,9/19/2021,140,184,16,13,195,6,163,135,195,113,157
adidas NMD R1 Star Wars Boba Fett SPECTOO,12/30/2021,150,341,20,12,250,2,300,250,350,200,300
adidas NMD R1 Star Wars Boba Fett SPECTOO,12/30/2021,150,341,20,11,350,2,300,250,350,200,300
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,9.5,439.75,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,5.5,388,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,10,487.375,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,10.5,485.7,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,7,460.3333333,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,8,473,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,12,584.5,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,7.5,453.5714286,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,5,453.875,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,6.5,496.5,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,9,403,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,6,359.25,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,11.5,554.5,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,8.5,445.5714286,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,11,499.6,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,14,669.5,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,12.5,870,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,13,654.5,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,4,418,3750,537,250,1250,323,446
adidas Yeezy Boost 700 Sun,1/23/2021,240,523,16,4.5,468,3750,537,250,1250,323,446
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,12,438,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,7.5,261.4285714,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,10.5,393.6875,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,7,295.8,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,6.5,342.8,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,11,445.3333333,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,8.5,346.5,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,6,300,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,5,241.6666667,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,13.5,717.5,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,9,319.6875,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,8,299.4,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,4.5,209.75,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,11.5,404,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,10,386.5,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,5.5,284,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,9.5,343.875,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,12.5,495,3142,341,125,1137,380,522
adidas Campus 80s South Park Towelie,4/20/2021,100,614,16,14,420,3142,341,125,1137,380,522
adidas Forum 84 White Blue,12/22/2020,150,330,13,10,215.5,1313,204,80,463,210,274
